=== OVS Snapshot: mid_churn @ 2026-04-19T23:39:01,010275712-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=7980.114s, table=0, n_packets=5841, n_bytes=350460, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=9.780s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.79,nw_dst=10.0.1.77,tp_src=33268,tp_dst=5001 actions=set_field:00:00:00:00:01:4b->eth_dst,output:15
 cookie=0x0, duration=9.476s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.154,nw_dst=10.0.1.152,tp_src=50582,tp_dst=5001 actions=set_field:00:00:00:00:01:96->eth_dst,output:18
 cookie=0x0, duration=9.476s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.152,nw_dst=10.0.0.154,tp_src=5001,tp_dst=50582 actions=set_field:00:00:00:00:00:9a->eth_dst,output:8
 cookie=0x0, duration=9.476s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.54,nw_dst=10.0.1.52,tp_src=60540,tp_dst=5001 actions=set_field:00:00:00:00:01:32->eth_dst,output:14
 cookie=0x0, duration=9.476s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.52,nw_dst=10.0.0.54,tp_src=5001,tp_dst=60540 actions=set_field:00:00:00:00:00:36->eth_dst,output:4
 cookie=0x0, duration=9.476s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.87,nw_dst=10.0.1.85,tp_src=36882,tp_dst=5001 actions=set_field:00:00:00:00:01:53->eth_dst,output:16
 cookie=0x0, duration=9.476s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.85,nw_dst=10.0.0.87,tp_src=5001,tp_dst=36882 actions=set_field:00:00:00:00:00:57->eth_dst,output:5
 cookie=0x0, duration=9.475s, table=0, n_packets=4, n_bytes=256, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.146,nw_dst=10.0.1.144,tp_src=37876,tp_dst=5001 actions=set_field:00:00:00:00:01:8e->eth_dst,output:18
 cookie=0x0, duration=9.475s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.144,nw_dst=10.0.0.146,tp_src=5001,tp_dst=37876 actions=set_field:00:00:00:00:00:92->eth_dst,output:8
 cookie=0x0, duration=9.475s, table=0, n_packets=5652, n_bytes=285850944, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.172,nw_dst=10.0.1.170,tp_src=43836,tp_dst=5001 actions=set_field:00:00:00:00:01:a8->eth_dst,output:19
 cookie=0x0, duration=9.453s, table=0, n_packets=1132, n_bytes=74768, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.170,nw_dst=10.0.0.172,tp_src=5001,tp_dst=43836 actions=set_field:00:00:00:00:00:ac->eth_dst,output:9
 cookie=0x0, duration=9.452s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.252,nw_dst=10.0.1.250,tp_src=36716,tp_dst=5001 actions=set_field:00:00:00:00:01:f8->eth_dst,output:22
 cookie=0x0, duration=9.452s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.250,nw_dst=10.0.0.252,tp_src=5001,tp_dst=36716 actions=set_field:00:00:00:00:00:fc->eth_dst,output:12
 cookie=0x0, duration=9.452s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.137,nw_dst=10.0.1.135,tp_src=56404,tp_dst=5001 actions=set_field:00:00:00:00:01:85->eth_dst,output:18
 cookie=0x0, duration=9.452s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.135,nw_dst=10.0.0.137,tp_src=5001,tp_dst=56404 actions=set_field:00:00:00:00:00:89->eth_dst,output:7
 cookie=0x0, duration=9.452s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.166,nw_dst=10.0.1.164,tp_src=60002,tp_dst=5001 actions=set_field:00:00:00:00:01:a2->eth_dst,output:19
 cookie=0x0, duration=9.452s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.164,nw_dst=10.0.0.166,tp_src=5001,tp_dst=60002 actions=set_field:00:00:00:00:00:a6->eth_dst,output:8
 cookie=0x0, duration=9.452s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.184,nw_dst=10.0.1.182,tp_src=45884,tp_dst=5001 actions=set_field:00:00:00:00:01:b4->eth_dst,output:20
 cookie=0x0, duration=9.452s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.182,nw_dst=10.0.0.184,tp_src=5001,tp_dst=45884 actions=set_field:00:00:00:00:00:b8->eth_dst,output:9
 cookie=0x0, duration=9.452s, table=0, n_packets=5470, n_bytes=257786436, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.242,nw_dst=10.0.1.240,tp_src=50354,tp_dst=5001 actions=set_field:00:00:00:00:01:ee->eth_dst,output:22
 cookie=0x0, duration=9.431s, table=0, n_packets=2285, n_bytes=150818, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.240,nw_dst=10.0.0.242,tp_src=5001,tp_dst=50354 actions=set_field:00:00:00:00:00:f2->eth_dst,output:12
 cookie=0x0, duration=9.431s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.49,nw_dst=10.0.1.47,tp_src=45458,tp_dst=5001 actions=set_field:00:00:00:00:01:2d->eth_dst,output:14
 cookie=0x0, duration=9.431s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.47,nw_dst=10.0.0.49,tp_src=5001,tp_dst=45458 actions=set_field:00:00:00:00:00:31->eth_dst,output:4
 cookie=0x0, duration=9.431s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.89,nw_dst=10.0.1.87,tp_src=36208,tp_dst=5001 actions=set_field:00:00:00:00:01:55->eth_dst,output:16
 cookie=0x0, duration=9.431s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.87,nw_dst=10.0.0.89,tp_src=5001,tp_dst=36208 actions=set_field:00:00:00:00:00:59->eth_dst,output:5
 cookie=0x0, duration=9.430s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.140,nw_dst=10.0.1.138,tp_src=33020,tp_dst=5001 actions=set_field:00:00:00:00:01:88->eth_dst,output:18
 cookie=0x0, duration=9.430s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.138,nw_dst=10.0.0.140,tp_src=5001,tp_dst=33020 actions=set_field:00:00:00:00:00:8c->eth_dst,output:7
 cookie=0x0, duration=9.430s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.164,nw_dst=10.0.1.162,tp_src=36990,tp_dst=5001 actions=set_field:00:00:00:00:01:a0->eth_dst,output:19
 cookie=0x0, duration=9.430s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.162,nw_dst=10.0.0.164,tp_src=5001,tp_dst=36990 actions=set_field:00:00:00:00:00:a4->eth_dst,output:8
 cookie=0x0, duration=9.430s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.185,nw_dst=10.0.1.183,tp_src=42066,tp_dst=5001 actions=set_field:00:00:00:00:01:b5->eth_dst,output:20
 cookie=0x0, duration=9.430s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.183,nw_dst=10.0.0.185,tp_src=5001,tp_dst=42066 actions=set_field:00:00:00:00:00:b9->eth_dst,output:9
 cookie=0x0, duration=9.430s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.243,nw_dst=10.0.1.241,tp_src=54236,tp_dst=5001 actions=set_field:00:00:00:00:01:ef->eth_dst,output:22
 cookie=0x0, duration=9.430s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.241,nw_dst=10.0.0.243,tp_src=5001,tp_dst=54236 actions=set_field:00:00:00:00:00:f3->eth_dst,output:12
 cookie=0x0, duration=9.430s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.72,nw_dst=10.0.1.70,tp_src=36270,tp_dst=5001 actions=set_field:00:00:00:00:01:44->eth_dst,output:15
 cookie=0x0, duration=9.430s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.70,nw_dst=10.0.0.72,tp_src=5001,tp_dst=36270 actions=set_field:00:00:00:00:00:48->eth_dst,output:4
 cookie=0x0, duration=9.409s, table=0, n_packets=3085, n_bytes=164577802, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.90,nw_dst=10.0.1.88,tp_src=58050,tp_dst=5001 actions=set_field:00:00:00:00:01:56->eth_dst,output:16
 cookie=0x0, duration=9.409s, table=0, n_packets=800, n_bytes=52940, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.88,nw_dst=10.0.0.90,tp_src=5001,tp_dst=58050 actions=set_field:00:00:00:00:00:5a->eth_dst,output:5
 cookie=0x0, duration=9.409s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.135,nw_dst=10.0.1.133,tp_src=45582,tp_dst=5001 actions=set_field:00:00:00:00:01:83->eth_dst,output:18
 cookie=0x0, duration=9.409s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.133,nw_dst=10.0.0.135,tp_src=5001,tp_dst=45582 actions=set_field:00:00:00:00:00:87->eth_dst,output:7
 cookie=0x0, duration=9.409s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.165,nw_dst=10.0.1.163,tp_src=59838,tp_dst=5001 actions=set_field:00:00:00:00:01:a1->eth_dst,output:19
 cookie=0x0, duration=9.409s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.163,nw_dst=10.0.0.165,tp_src=5001,tp_dst=59838 actions=set_field:00:00:00:00:00:a5->eth_dst,output:8
 cookie=0x0, duration=9.391s, table=0, n_packets=3152, n_bytes=155668112, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.113,nw_dst=10.0.1.111,tp_src=57810,tp_dst=5001 actions=set_field:00:00:00:00:01:6d->eth_dst,output:17
 cookie=0x0, duration=9.391s, table=0, n_packets=1002, n_bytes=66224, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.111,nw_dst=10.0.0.113,tp_src=5001,tp_dst=57810 actions=set_field:00:00:00:00:00:71->eth_dst,output:6
 cookie=0x0, duration=9.391s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.167,nw_dst=10.0.1.165,tp_src=41328,tp_dst=5001 actions=set_field:00:00:00:00:01:a3->eth_dst,output:19
 cookie=0x0, duration=9.391s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.165,nw_dst=10.0.0.167,tp_src=5001,tp_dst=41328 actions=set_field:00:00:00:00:00:a7->eth_dst,output:8
 cookie=0x0, duration=9.391s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.181,nw_dst=10.0.1.179,tp_src=36094,tp_dst=5001 actions=set_field:00:00:00:00:01:b1->eth_dst,output:20
 cookie=0x0, duration=9.391s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.179,nw_dst=10.0.0.181,tp_src=5001,tp_dst=36094 actions=set_field:00:00:00:00:00:b5->eth_dst,output:9
 cookie=0x0, duration=9.363s, table=0, n_packets=4130, n_bytes=221141420, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.142,nw_dst=10.0.1.140,tp_src=54478,tp_dst=5001 actions=set_field:00:00:00:00:01:8a->eth_dst,output:18
 cookie=0x0, duration=9.363s, table=0, n_packets=1116, n_bytes=73808, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.140,nw_dst=10.0.0.142,tp_src=5001,tp_dst=54478 actions=set_field:00:00:00:00:00:8e->eth_dst,output:7
 cookie=0x0, duration=9.363s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.22,nw_dst=10.0.1.20,tp_src=58214,tp_dst=5001 actions=set_field:00:00:00:00:01:12->eth_dst,output:13
 cookie=0x0, duration=9.363s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.20,nw_dst=10.0.0.22,tp_src=5001,tp_dst=58214 actions=set_field:00:00:00:00:00:16->eth_dst,output:2
 cookie=0x0, duration=9.362s, table=0, n_packets=3186, n_bytes=139296108, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.7,nw_dst=10.0.1.5,tp_src=54772,tp_dst=5001 actions=set_field:00:00:00:00:01:03->eth_dst,output:12
 cookie=0x0, duration=9.340s, table=0, n_packets=977, n_bytes=64706, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.5,nw_dst=10.0.0.7,tp_src=5001,tp_dst=54772 actions=set_field:00:00:00:00:00:07->eth_dst,output:2
 cookie=0x0, duration=9.339s, table=0, n_packets=5, n_bytes=346, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.100,nw_dst=10.0.1.98,tp_src=49084,tp_dst=5001 actions=set_field:00:00:00:00:01:60->eth_dst,output:16
 cookie=0x0, duration=9.312s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.98,nw_dst=10.0.0.100,tp_src=5001,tp_dst=49084 actions=set_field:00:00:00:00:00:64->eth_dst,output:6
 cookie=0x0, duration=9.312s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.102,nw_dst=10.0.1.100,tp_src=40106,tp_dst=5001 actions=set_field:00:00:00:00:01:62->eth_dst,output:16
 cookie=0x0, duration=9.312s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.100,nw_dst=10.0.0.102,tp_src=5001,tp_dst=40106 actions=set_field:00:00:00:00:00:66->eth_dst,output:6
 cookie=0x0, duration=9.312s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.120,nw_dst=10.0.1.118,tp_src=41122,tp_dst=5001 actions=set_field:00:00:00:00:01:74->eth_dst,output:17
 cookie=0x0, duration=9.312s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.118,nw_dst=10.0.0.120,tp_src=5001,tp_dst=41122 actions=set_field:00:00:00:00:00:78->eth_dst,output:6
 cookie=0x0, duration=9.290s, table=0, n_packets=17587, n_bytes=808302126, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.198,nw_dst=10.0.1.196,tp_src=56882,tp_dst=5001 actions=set_field:00:00:00:00:01:c2->eth_dst,output:20
 cookie=0x0, duration=9.290s, table=0, n_packets=11485, n_bytes=758018, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.196,nw_dst=10.0.0.198,tp_src=5001,tp_dst=56882 actions=set_field:00:00:00:00:00:c6->eth_dst,output:10
 cookie=0x0, duration=9.290s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.155,nw_dst=10.0.1.153,tp_src=41844,tp_dst=5001 actions=set_field:00:00:00:00:01:97->eth_dst,output:18
 cookie=0x0, duration=9.290s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.153,nw_dst=10.0.0.155,tp_src=5001,tp_dst=41844 actions=set_field:00:00:00:00:00:9b->eth_dst,output:8
 cookie=0x0, duration=9.290s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.56,nw_dst=10.0.1.54,tp_src=51126,tp_dst=5001 actions=set_field:00:00:00:00:01:34->eth_dst,output:14
 cookie=0x0, duration=9.290s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.54,nw_dst=10.0.0.56,tp_src=5001,tp_dst=51126 actions=set_field:00:00:00:00:00:38->eth_dst,output:4
 cookie=0x0, duration=9.266s, table=0, n_packets=3359, n_bytes=164333174, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.196,nw_dst=10.0.1.194,tp_src=36550,tp_dst=5001 actions=set_field:00:00:00:00:01:c0->eth_dst,output:20
 cookie=0x0, duration=9.266s, table=0, n_packets=975, n_bytes=64490, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.194,nw_dst=10.0.0.196,tp_src=5001,tp_dst=36550 actions=set_field:00:00:00:00:00:c4->eth_dst,output:10
 cookie=0x0, duration=9.266s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.157,nw_dst=10.0.1.155,tp_src=52884,tp_dst=5001 actions=set_field:00:00:00:00:01:99->eth_dst,output:19
 cookie=0x0, duration=9.266s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.155,nw_dst=10.0.0.157,tp_src=5001,tp_dst=52884 actions=set_field:00:00:00:00:00:9d->eth_dst,output:8
 cookie=0x0, duration=9.266s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.143,nw_dst=10.0.1.141,tp_src=57078,tp_dst=5001 actions=set_field:00:00:00:00:01:8b->eth_dst,output:18
 cookie=0x0, duration=9.266s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.141,nw_dst=10.0.0.143,tp_src=5001,tp_dst=57078 actions=set_field:00:00:00:00:00:8f->eth_dst,output:7
 cookie=0x0, duration=9.266s, table=0, n_packets=5, n_bytes=346, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.159,nw_dst=10.0.1.157,tp_src=42768,tp_dst=5001 actions=set_field:00:00:00:00:01:9b->eth_dst,output:19
 cookie=0x0, duration=9.243s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.157,nw_dst=10.0.0.159,tp_src=5001,tp_dst=42768 actions=set_field:00:00:00:00:00:9f->eth_dst,output:8
 cookie=0x0, duration=9.243s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.148,nw_dst=10.0.1.146,tp_src=50370,tp_dst=5001 actions=set_field:00:00:00:00:01:90->eth_dst,output:18
 cookie=0x0, duration=9.243s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.146,nw_dst=10.0.0.148,tp_src=5001,tp_dst=50370 actions=set_field:00:00:00:00:00:94->eth_dst,output:8
 cookie=0x0, duration=9.231s, table=0, n_packets=4006, n_bytes=211565308, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.0.219,nw_dst=10.0.1.217,tp_src=54732,tp_dst=5001 actions=set_field:00:00:00:00:01:d7->eth_dst,output:21
 cookie=0x0, duration=9.231s, table=0, n_packets=1116, n_bytes=73796, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.1.217,nw_dst=10.0.0.219,tp_src=5001,tp_dst=54732 actions=set_field:00:00:00:00:00:db->eth_dst,output:11
 cookie=0x0, duration=9.231s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.52,nw_dst=10.0.1.50,tp_src=52096,tp_dst=5001 actions=set_field:00:00:00:00:01:30->eth_dst,output:14
 cookie=0x0, duration=9.231s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.50,nw_dst=10.0.0.52,tp_src=5001,tp_dst=52096 actions=set_field:00:00:00:00:00:34->eth_dst,output:4
 cookie=0x0, duration=9.231s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.88,nw_dst=10.0.1.86,tp_src=34046,tp_dst=5001 actions=set_field:00:00:00:00:01:54->eth_dst,output:16
 cookie=0x0, duration=9.231s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.86,nw_dst=10.0.0.88,tp_src=5001,tp_dst=34046 actions=set_field:00:00:00:00:00:58->eth_dst,output:5
 cookie=0x0, duration=9.231s, table=0, n_packets=9554, n_bytes=463839020, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.134,nw_dst=10.0.1.132,tp_src=51390,tp_dst=5001 actions=set_field:00:00:00:00:01:82->eth_dst,output:18
 cookie=0x0, duration=9.207s, table=0, n_packets=3326, n_bytes=219524, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.132,nw_dst=10.0.0.134,tp_src=5001,tp_dst=51390 actions=set_field:00:00:00:00:00:86->eth_dst,output:7
 cookie=0x0, duration=9.207s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.161,nw_dst=10.0.1.159,tp_src=56898,tp_dst=5001 actions=set_field:00:00:00:00:01:9d->eth_dst,output:19
 cookie=0x0, duration=9.207s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.159,nw_dst=10.0.0.161,tp_src=5001,tp_dst=56898 actions=set_field:00:00:00:00:00:a1->eth_dst,output:8
 cookie=0x0, duration=9.206s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.117,nw_dst=10.0.1.115,tp_src=35852,tp_dst=5001 actions=set_field:00:00:00:00:01:71->eth_dst,output:17
 cookie=0x0, duration=9.206s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.115,nw_dst=10.0.0.117,tp_src=5001,tp_dst=35852 actions=set_field:00:00:00:00:00:75->eth_dst,output:6
 cookie=0x0, duration=9.206s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.132,nw_dst=10.0.1.130,tp_src=57038,tp_dst=5001 actions=set_field:00:00:00:00:01:80->eth_dst,output:17
 cookie=0x0, duration=9.206s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.130,nw_dst=10.0.0.132,tp_src=5001,tp_dst=57038 actions=set_field:00:00:00:00:00:84->eth_dst,output:7
 cookie=0x0, duration=9.206s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.145,nw_dst=10.0.1.143,tp_src=43384,tp_dst=5001 actions=set_field:00:00:00:00:01:8d->eth_dst,output:18
 cookie=0x0, duration=9.206s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.143,nw_dst=10.0.0.145,tp_src=5001,tp_dst=43384 actions=set_field:00:00:00:00:00:91->eth_dst,output:8
 cookie=0x0, duration=9.206s, table=0, n_packets=7481, n_bytes=354913890, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.0.234,nw_dst=10.0.1.232,tp_src=34794,tp_dst=5001 actions=set_field:00:00:00:00:01:e6->eth_dst,output:22
 cookie=0x0, duration=9.179s, table=0, n_packets=2932, n_bytes=193532, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.232,nw_dst=10.0.0.234,tp_src=5001,tp_dst=34794 actions=set_field:00:00:00:00:00:ea->eth_dst,output:11
 cookie=0x0, duration=9.177s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.118,nw_dst=10.0.1.116,tp_src=57506,tp_dst=5001 actions=set_field:00:00:00:00:01:72->eth_dst,output:17
 cookie=0x0, duration=9.177s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.116,nw_dst=10.0.0.118,tp_src=5001,tp_dst=57506 actions=set_field:00:00:00:00:00:76->eth_dst,output:6
 cookie=0x0, duration=9.177s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.162,nw_dst=10.0.1.160,tp_src=47684,tp_dst=5001 actions=set_field:00:00:00:00:01:9e->eth_dst,output:19
 cookie=0x0, duration=9.177s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.160,nw_dst=10.0.0.162,tp_src=5001,tp_dst=47684 actions=set_field:00:00:00:00:00:a2->eth_dst,output:8
 cookie=0x0, duration=9.177s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.169,nw_dst=10.0.1.167,tp_src=48932,tp_dst=5001 actions=set_field:00:00:00:00:01:a5->eth_dst,output:19
 cookie=0x0, duration=9.177s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.167,nw_dst=10.0.0.169,tp_src=5001,tp_dst=48932 actions=set_field:00:00:00:00:00:a9->eth_dst,output:9
 cookie=0x0, duration=9.177s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.119,nw_dst=10.0.1.117,tp_src=57402,tp_dst=5001 actions=set_field:00:00:00:00:01:73->eth_dst,output:17
 cookie=0x0, duration=9.177s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.117,nw_dst=10.0.0.119,tp_src=5001,tp_dst=57402 actions=set_field:00:00:00:00:00:77->eth_dst,output:6
