=== OVS Snapshot: mid_churn @ 2026-04-19T23:19:05,111098632-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=6784.210s, table=0, n_packets=4964, n_bytes=297840, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=9.504s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.99,nw_dst=10.0.1.97,tp_src=46696,tp_dst=5001 actions=set_field:00:00:00:00:01:5f->eth_dst,output:16
 cookie=0x0, duration=9.264s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.90,nw_dst=10.0.0.92,tp_src=5001,tp_dst=52682 actions=set_field:00:00:00:00:00:5c->eth_dst,output:5
 cookie=0x0, duration=9.240s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.45,nw_dst=10.0.1.43,tp_src=46308,tp_dst=5001 actions=set_field:00:00:00:00:01:29->eth_dst,output:14
 cookie=0x0, duration=9.240s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.43,nw_dst=10.0.0.45,tp_src=5001,tp_dst=46308 actions=set_field:00:00:00:00:00:2d->eth_dst,output:3
 cookie=0x0, duration=9.240s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.146,nw_dst=10.0.1.144,tp_src=56518,tp_dst=5001 actions=set_field:00:00:00:00:01:8e->eth_dst,output:18
 cookie=0x0, duration=9.240s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.144,nw_dst=10.0.0.146,tp_src=5001,tp_dst=56518 actions=set_field:00:00:00:00:00:92->eth_dst,output:8
 cookie=0x0, duration=9.240s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.119,nw_dst=10.0.1.117,tp_src=34240,tp_dst=5001 actions=set_field:00:00:00:00:01:73->eth_dst,output:17
 cookie=0x0, duration=9.240s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.117,nw_dst=10.0.0.119,tp_src=5001,tp_dst=34240 actions=set_field:00:00:00:00:00:77->eth_dst,output:6
 cookie=0x0, duration=9.240s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.89,nw_dst=10.0.1.87,tp_src=56726,tp_dst=5001 actions=set_field:00:00:00:00:01:55->eth_dst,output:16
 cookie=0x0, duration=9.240s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.87,nw_dst=10.0.0.89,tp_src=5001,tp_dst=56726 actions=set_field:00:00:00:00:00:59->eth_dst,output:5
 cookie=0x0, duration=9.240s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.38,nw_dst=10.0.1.36,tp_src=46230,tp_dst=5001 actions=set_field:00:00:00:00:01:22->eth_dst,output:14
 cookie=0x0, duration=9.240s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.36,nw_dst=10.0.0.38,tp_src=5001,tp_dst=46230 actions=set_field:00:00:00:00:00:26->eth_dst,output:3
 cookie=0x0, duration=9.240s, table=0, n_packets=5, n_bytes=346, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.150,nw_dst=10.0.1.148,tp_src=60106,tp_dst=5001 actions=set_field:00:00:00:00:01:92->eth_dst,output:18
 cookie=0x0, duration=9.218s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.148,nw_dst=10.0.0.150,tp_src=5001,tp_dst=60106 actions=set_field:00:00:00:00:00:96->eth_dst,output:8
 cookie=0x0, duration=9.218s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.118,nw_dst=10.0.1.116,tp_src=57796,tp_dst=5001 actions=set_field:00:00:00:00:01:72->eth_dst,output:17
 cookie=0x0, duration=9.218s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.116,nw_dst=10.0.0.118,tp_src=5001,tp_dst=57796 actions=set_field:00:00:00:00:00:76->eth_dst,output:6
 cookie=0x0, duration=9.217s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.184,nw_dst=10.0.1.182,tp_src=56612,tp_dst=5001 actions=set_field:00:00:00:00:01:b4->eth_dst,output:20
 cookie=0x0, duration=9.217s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.182,nw_dst=10.0.0.184,tp_src=5001,tp_dst=56612 actions=set_field:00:00:00:00:00:b8->eth_dst,output:9
 cookie=0x0, duration=9.217s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.163,nw_dst=10.0.1.161,tp_src=34868,tp_dst=5001 actions=set_field:00:00:00:00:01:9f->eth_dst,output:19
 cookie=0x0, duration=9.217s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.161,nw_dst=10.0.0.163,tp_src=5001,tp_dst=34868 actions=set_field:00:00:00:00:00:a3->eth_dst,output:8
 cookie=0x0, duration=9.201s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.101,nw_dst=10.0.1.99,tp_src=46610,tp_dst=5001 actions=set_field:00:00:00:00:01:61->eth_dst,output:16
 cookie=0x0, duration=9.201s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.99,nw_dst=10.0.0.101,tp_src=5001,tp_dst=46610 actions=set_field:00:00:00:00:00:65->eth_dst,output:6
 cookie=0x0, duration=9.201s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.141,nw_dst=10.0.1.139,tp_src=42020,tp_dst=5001 actions=set_field:00:00:00:00:01:89->eth_dst,output:18
 cookie=0x0, duration=9.201s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.139,nw_dst=10.0.0.141,tp_src=5001,tp_dst=42020 actions=set_field:00:00:00:00:00:8d->eth_dst,output:7
 cookie=0x0, duration=9.201s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.170,nw_dst=10.0.1.168,tp_src=40812,tp_dst=5001 actions=set_field:00:00:00:00:01:a6->eth_dst,output:19
 cookie=0x0, duration=9.201s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.168,nw_dst=10.0.0.170,tp_src=5001,tp_dst=40812 actions=set_field:00:00:00:00:00:aa->eth_dst,output:9
 cookie=0x0, duration=9.201s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.116,nw_dst=10.0.1.114,tp_src=40692,tp_dst=5001 actions=set_field:00:00:00:00:01:70->eth_dst,output:17
 cookie=0x0, duration=9.201s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.114,nw_dst=10.0.0.116,tp_src=5001,tp_dst=40692 actions=set_field:00:00:00:00:00:74->eth_dst,output:6
 cookie=0x0, duration=9.201s, table=0, n_packets=8082, n_bytes=449856164, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.123,nw_dst=10.0.1.121,tp_src=47400,tp_dst=5001 actions=set_field:00:00:00:00:01:77->eth_dst,output:17
 cookie=0x0, duration=9.186s, table=0, n_packets=1951, n_bytes=128858, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.121,nw_dst=10.0.0.123,tp_src=5001,tp_dst=47400 actions=set_field:00:00:00:00:00:7b->eth_dst,output:7
 cookie=0x0, duration=9.185s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.183,nw_dst=10.0.1.181,tp_src=55736,tp_dst=5001 actions=set_field:00:00:00:00:01:b3->eth_dst,output:20
 cookie=0x0, duration=9.185s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.181,nw_dst=10.0.0.183,tp_src=5001,tp_dst=55736 actions=set_field:00:00:00:00:00:b7->eth_dst,output:9
 cookie=0x0, duration=9.185s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.167,nw_dst=10.0.1.165,tp_src=56292,tp_dst=5001 actions=set_field:00:00:00:00:01:a3->eth_dst,output:19
 cookie=0x0, duration=9.185s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.165,nw_dst=10.0.0.167,tp_src=5001,tp_dst=56292 actions=set_field:00:00:00:00:00:a7->eth_dst,output:8
 cookie=0x0, duration=9.168s, table=0, n_packets=12479, n_bytes=632594486, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.60,nw_dst=10.0.1.58,tp_src=48796,tp_dst=5001 actions=set_field:00:00:00:00:01:38->eth_dst,output:14
 cookie=0x0, duration=9.168s, table=0, n_packets=3781, n_bytes=249602, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.58,nw_dst=10.0.0.60,tp_src=5001,tp_dst=48796 actions=set_field:00:00:00:00:00:3c->eth_dst,output:4
 cookie=0x0, duration=9.168s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.22,nw_dst=10.0.1.20,tp_src=55668,tp_dst=5001 actions=set_field:00:00:00:00:01:12->eth_dst,output:13
 cookie=0x0, duration=9.168s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.20,nw_dst=10.0.0.22,tp_src=5001,tp_dst=55668 actions=set_field:00:00:00:00:00:16->eth_dst,output:2
 cookie=0x0, duration=9.168s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.149,nw_dst=10.0.1.147,tp_src=48082,tp_dst=5001 actions=set_field:00:00:00:00:01:91->eth_dst,output:18
 cookie=0x0, duration=9.168s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.147,nw_dst=10.0.0.149,tp_src=5001,tp_dst=48082 actions=set_field:00:00:00:00:00:95->eth_dst,output:8
 cookie=0x0, duration=9.147s, table=0, n_packets=17696, n_bytes=873194256, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.8,nw_dst=10.0.1.6,tp_src=60278,tp_dst=5001 actions=set_field:00:00:00:00:01:04->eth_dst,output:12
 cookie=0x0, duration=9.147s, table=0, n_packets=7304, n_bytes=482132, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.6,nw_dst=10.0.0.8,tp_src=5001,tp_dst=60278 actions=set_field:00:00:00:00:00:08->eth_dst,output:2
 cookie=0x0, duration=9.147s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.96,nw_dst=10.0.1.94,tp_src=50132,tp_dst=5001 actions=set_field:00:00:00:00:01:5c->eth_dst,output:16
 cookie=0x0, duration=9.147s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.94,nw_dst=10.0.0.96,tp_src=5001,tp_dst=50132 actions=set_field:00:00:00:00:00:60->eth_dst,output:5
 cookie=0x0, duration=9.147s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.148,nw_dst=10.0.1.146,tp_src=39554,tp_dst=5001 actions=set_field:00:00:00:00:01:90->eth_dst,output:18
 cookie=0x0, duration=9.147s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.146,nw_dst=10.0.0.148,tp_src=5001,tp_dst=39554 actions=set_field:00:00:00:00:00:94->eth_dst,output:8
 cookie=0x0, duration=9.147s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.140,nw_dst=10.0.1.138,tp_src=38258,tp_dst=5001 actions=set_field:00:00:00:00:01:88->eth_dst,output:18
 cookie=0x0, duration=9.147s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.138,nw_dst=10.0.0.140,tp_src=5001,tp_dst=38258 actions=set_field:00:00:00:00:00:8c->eth_dst,output:7
 cookie=0x0, duration=9.147s, table=0, n_packets=15430, n_bytes=751276644, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.189,nw_dst=10.0.1.187,tp_src=52636,tp_dst=5001 actions=set_field:00:00:00:00:01:b9->eth_dst,output:20
 cookie=0x0, duration=9.126s, table=0, n_packets=6570, n_bytes=433712, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.187,nw_dst=10.0.0.189,tp_src=5001,tp_dst=52636 actions=set_field:00:00:00:00:00:bd->eth_dst,output:9
 cookie=0x0, duration=9.126s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.136,nw_dst=10.0.1.134,tp_src=59208,tp_dst=5001 actions=set_field:00:00:00:00:01:84->eth_dst,output:18
 cookie=0x0, duration=9.126s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.134,nw_dst=10.0.0.136,tp_src=5001,tp_dst=59208 actions=set_field:00:00:00:00:00:88->eth_dst,output:7
 cookie=0x0, duration=9.126s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.130,nw_dst=10.0.1.128,tp_src=47124,tp_dst=5001 actions=set_field:00:00:00:00:01:7e->eth_dst,output:17
 cookie=0x0, duration=9.126s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.128,nw_dst=10.0.0.130,tp_src=5001,tp_dst=47124 actions=set_field:00:00:00:00:00:82->eth_dst,output:7
 cookie=0x0, duration=9.125s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.192,nw_dst=10.0.1.190,tp_src=42760,tp_dst=5001 actions=set_field:00:00:00:00:01:bc->eth_dst,output:20
 cookie=0x0, duration=9.125s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.190,nw_dst=10.0.0.192,tp_src=5001,tp_dst=42760 actions=set_field:00:00:00:00:00:c0->eth_dst,output:9
 cookie=0x0, duration=9.125s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.40,nw_dst=10.0.1.38,tp_src=43828,tp_dst=5001 actions=set_field:00:00:00:00:01:24->eth_dst,output:14
 cookie=0x0, duration=9.125s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.38,nw_dst=10.0.0.40,tp_src=5001,tp_dst=43828 actions=set_field:00:00:00:00:00:28->eth_dst,output:3
 cookie=0x0, duration=9.125s, table=0, n_packets=20690, n_bytes=1001982228, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.143,nw_dst=10.0.1.141,tp_src=56214,tp_dst=5001 actions=set_field:00:00:00:00:01:8b->eth_dst,output:18
 cookie=0x0, duration=9.097s, table=0, n_packets=9581, n_bytes=632486, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.141,nw_dst=10.0.0.143,tp_src=5001,tp_dst=56214 actions=set_field:00:00:00:00:00:8f->eth_dst,output:7
 cookie=0x0, duration=9.071s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.147,nw_dst=10.0.1.145,tp_src=49884,tp_dst=5001 actions=set_field:00:00:00:00:01:8f->eth_dst,output:18
 cookie=0x0, duration=9.071s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.145,nw_dst=10.0.0.147,tp_src=5001,tp_dst=49884 actions=set_field:00:00:00:00:00:93->eth_dst,output:8
 cookie=0x0, duration=9.071s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.126,nw_dst=10.0.1.124,tp_src=40466,tp_dst=5001 actions=set_field:00:00:00:00:01:7a->eth_dst,output:17
 cookie=0x0, duration=9.071s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.124,nw_dst=10.0.0.126,tp_src=5001,tp_dst=40466 actions=set_field:00:00:00:00:00:7e->eth_dst,output:7
 cookie=0x0, duration=9.070s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.164,nw_dst=10.0.1.162,tp_src=38818,tp_dst=5001 actions=set_field:00:00:00:00:01:a0->eth_dst,output:19
 cookie=0x0, duration=9.070s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.162,nw_dst=10.0.0.164,tp_src=5001,tp_dst=38818 actions=set_field:00:00:00:00:00:a4->eth_dst,output:8
 cookie=0x0, duration=9.070s, table=0, n_packets=3, n_bytes=202, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.106,nw_dst=10.0.1.104,tp_src=55724,tp_dst=5001 actions=set_field:00:00:00:00:01:66->eth_dst,output:16
 cookie=0x0, duration=9.054s, table=0, n_packets=2, n_bytes=148, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.104,nw_dst=10.0.0.106,tp_src=5001,tp_dst=55724 actions=set_field:00:00:00:00:00:6a->eth_dst,output:6
 cookie=0x0, duration=9.026s, table=0, n_packets=7, n_bytes=466, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.249,nw_dst=10.0.1.247,tp_src=37442,tp_dst=5001 actions=set_field:00:00:00:00:01:f5->eth_dst,output:22
 cookie=0x0, duration=9.025s, table=0, n_packets=6, n_bytes=408, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.247,nw_dst=10.0.0.249,tp_src=5001,tp_dst=37442 actions=set_field:00:00:00:00:00:f9->eth_dst,output:12
 cookie=0x0, duration=9.007s, table=0, n_packets=4, n_bytes=272, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.250,nw_dst=10.0.1.248,tp_src=49046,tp_dst=5001 actions=set_field:00:00:00:00:01:f6->eth_dst,output:22
 cookie=0x0, duration=9.007s, table=0, n_packets=3, n_bytes=206, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.248,nw_dst=10.0.0.250,tp_src=5001,tp_dst=49046 actions=set_field:00:00:00:00:00:fa->eth_dst,output:12
 cookie=0x0, duration=9.006s, table=0, n_packets=3, n_bytes=202, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.241,nw_dst=10.0.1.239,tp_src=54926,tp_dst=5001 actions=set_field:00:00:00:00:01:ed->eth_dst,output:22
 cookie=0x0, duration=8.990s, table=0, n_packets=2, n_bytes=140, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.239,nw_dst=10.0.0.241,tp_src=5001,tp_dst=54926 actions=set_field:00:00:00:00:00:f1->eth_dst,output:12
 cookie=0x0, duration=8.026s, table=0, n_packets=229, n_bytes=782562, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.1,nw_dst=10.0.0.253,tp_src=44626,tp_dst=5001 actions=set_field:00:00:00:00:00:fd->eth_dst,output:12
 cookie=0x0, duration=8.026s, table=0, n_packets=215, n_bytes=14194, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.253,nw_dst=10.0.0.1,tp_src=5001,tp_dst=44626 actions=set_field:00:00:00:00:00:01->eth_dst,output:2
 cookie=0x0, duration=7.964s, table=0, n_packets=392, n_bytes=2313720, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.2,nw_dst=10.0.0.254,tp_src=35988,tp_dst=5001 actions=set_field:00:00:00:00:00:fe->eth_dst,output:12
 cookie=0x0, duration=7.964s, table=0, n_packets=352, n_bytes=23236, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.254,nw_dst=10.0.0.2,tp_src=5001,tp_dst=35988 actions=set_field:00:00:00:00:00:02->eth_dst,output:2
 cookie=0x0, duration=7.945s, table=0, n_packets=320, n_bytes=1157808, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.25,nw_dst=10.0.1.23,tp_src=34786,tp_dst=5001 actions=set_field:00:00:00:00:01:15->eth_dst,output:13
 cookie=0x0, duration=7.945s, table=0, n_packets=303, n_bytes=20002, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.23,nw_dst=10.0.0.25,tp_src=5001,tp_dst=34786 actions=set_field:00:00:00:00:00:19->eth_dst,output:3
 cookie=0x0, duration=7.921s, table=0, n_packets=104, n_bytes=403624, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.125,nw_dst=10.0.1.123,tp_src=34122,tp_dst=5001 actions=set_field:00:00:00:00:01:79->eth_dst,output:17
 cookie=0x0, duration=7.921s, table=0, n_packets=75, n_bytes=4990, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.123,nw_dst=10.0.0.125,tp_src=5001,tp_dst=34122 actions=set_field:00:00:00:00:00:7d->eth_dst,output:7
 cookie=0x0, duration=7.896s, table=0, n_packets=10150, n_bytes=540305204, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.102,nw_dst=10.0.1.100,tp_src=50586,tp_dst=5001 actions=set_field:00:00:00:00:01:62->eth_dst,output:16
 cookie=0x0, duration=7.896s, table=0, n_packets=3251, n_bytes=214778, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.100,nw_dst=10.0.0.102,tp_src=5001,tp_dst=50586 actions=set_field:00:00:00:00:00:66->eth_dst,output:6
 cookie=0x0, duration=7.837s, table=0, n_packets=435, n_bytes=2533758, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.128,nw_dst=10.0.1.126,tp_src=54072,tp_dst=5001 actions=set_field:00:00:00:00:01:7c->eth_dst,output:17
 cookie=0x0, duration=7.837s, table=0, n_packets=405, n_bytes=26746, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.126,nw_dst=10.0.0.128,tp_src=5001,tp_dst=54072 actions=set_field:00:00:00:00:00:80->eth_dst,output:7
 cookie=0x0, duration=7.825s, table=0, n_packets=13665, n_bytes=686025042, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.243,nw_dst=10.0.1.241,tp_src=48404,tp_dst=5001 actions=set_field:00:00:00:00:01:ef->eth_dst,output:22
 cookie=0x0, duration=7.825s, table=0, n_packets=4330, n_bytes=285840, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.241,nw_dst=10.0.0.243,tp_src=5001,tp_dst=48404 actions=set_field:00:00:00:00:00:f3->eth_dst,output:12
 cookie=0x0, duration=7.813s, table=0, n_packets=391, n_bytes=2529406, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.158,nw_dst=10.0.1.156,tp_src=41710,tp_dst=5001 actions=set_field:00:00:00:00:01:9a->eth_dst,output:19
 cookie=0x0, duration=7.813s, table=0, n_packets=323, n_bytes=21334, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.156,nw_dst=10.0.0.158,tp_src=5001,tp_dst=41710 actions=set_field:00:00:00:00:00:9e->eth_dst,output:8
 cookie=0x0, duration=7.787s, table=0, n_packets=12272, n_bytes=689206712, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.32,nw_dst=10.0.1.30,tp_src=44352,tp_dst=5001 actions=set_field:00:00:00:00:01:1c->eth_dst,output:13
 cookie=0x0, duration=7.787s, table=0, n_packets=3139, n_bytes=207362, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.30,nw_dst=10.0.0.32,tp_src=5001,tp_dst=44352 actions=set_field:00:00:00:00:00:20->eth_dst,output:3
 cookie=0x0, duration=7.787s, table=0, n_packets=22030, n_bytes=1184904700, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.0.27,nw_dst=10.0.1.25,tp_src=35474,tp_dst=5001 actions=set_field:00:00:00:00:01:17->eth_dst,output:13
 cookie=0x0, duration=7.787s, table=0, n_packets=6035, n_bytes=398446, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.25,nw_dst=10.0.0.27,tp_src=5001,tp_dst=35474 actions=set_field:00:00:00:00:00:1b->eth_dst,output:3
 cookie=0x0, duration=7.775s, table=0, n_packets=313, n_bytes=1157346, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.114,nw_dst=10.0.1.112,tp_src=44610,tp_dst=5001 actions=set_field:00:00:00:00:01:6e->eth_dst,output:17
 cookie=0x0, duration=7.775s, table=0, n_packets=293, n_bytes=19342, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.112,nw_dst=10.0.0.114,tp_src=5001,tp_dst=44610 actions=set_field:00:00:00:00:00:72->eth_dst,output:6
 cookie=0x0, duration=7.763s, table=0, n_packets=13086, n_bytes=666719788, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.0.121,nw_dst=10.0.1.119,tp_src=39962,tp_dst=5001 actions=set_field:00:00:00:00:01:75->eth_dst,output:17
 cookie=0x0, duration=7.763s, table=0, n_packets=3553, n_bytes=234654, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.119,nw_dst=10.0.0.121,tp_src=5001,tp_dst=39962 actions=set_field:00:00:00:00:00:79->eth_dst,output:7
 cookie=0x0, duration=7.741s, table=0, n_packets=158, n_bytes=1147116, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.169,nw_dst=10.0.1.167,tp_src=53788,tp_dst=5001 actions=set_field:00:00:00:00:01:a5->eth_dst,output:19
 cookie=0x0, duration=7.741s, table=0, n_packets=137, n_bytes=9046, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.167,nw_dst=10.0.0.169,tp_src=5001,tp_dst=53788 actions=set_field:00:00:00:00:00:a9->eth_dst,output:9
